# gravestone model catalogue
# repository	file	quantisation	bytes	downloads
library/moondream	moondream:1.8b-v2-fp16	F16	2839534976	1700000
library/moondream	moondream:1.8b-v2-q2_K	Q2_K	572087712	1700000
library/moondream	moondream:1.8b-v2-q3_K_L	Q3_K_L	824171936	1700000
library/moondream	moondream:1.8b-v2-q3_K_M	Q3_K_M	763354528	1700000
library/moondream	moondream:1.8b-v2-q3_K_S	Q3_K_S	654302624	1700000
library/moondream	moondream:1.8b-v2-q4_1	Q4_1	910712224	1700000
library/moondream	moondream:1.8b-v2-q4_K_M	Q4_K_M	918314400	1700000
library/moondream	moondream:1.8b-v2-q4_K_S	Q4_K_S	834952608	1700000
library/moondream	moondream:1.8b-v2-q5_0	Q5_0	992763296	1700000
library/moondream	moondream:1.8b-v2-q5_1	Q5_1	1074814368	1700000
library/moondream	moondream:1.8b-v2-q5_K_M	Q5_K_M	1059610016	1700000
library/moondream	moondream:1.8b-v2-q5_K_S	Q5_K_S	992763296	1700000
library/moondream	moondream:1.8b-v2-q6_K	Q6_K	1167121824	1700000
library/moondream	moondream:1.8b-v2-q8_0	Q8_0	1510464928	1700000
library/moondream	moondream:v2	Q4_0	828661152	1700000
library/phi4-reasoning	phi4-reasoning:14b	Q4_K_M	11117500000	1700000
library/phi4-reasoning	phi4-reasoning:14b-fp16	F16	29323400800	1700000
library/phi4-reasoning	phi4-reasoning:14b-plus-fp16	F16	29323400800	1700000
library/phi4-reasoning	phi4-reasoning:14b-plus-q8_0	Q8_0	17055061600	1700000
library/phi4-reasoning	phi4-reasoning:14b-q8_0	Q8_0	17055061600	1700000
library/phi4-reasoning	phi4-reasoning:plus	Q4_K_M	11117500000	1700000
library/dolphin-phi	dolphin-phi:2.7b	Q4_0	1602463008	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q2_K	Q2_K	1173611808	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q3_K_L	Q3_K_L	1604715808	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q3_K_M	Q3_K_M	1480197408	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q3_K_S	Q3_K_S	1250821408	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q4_K_M	Q4_K_M	1789240608	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q4_K_S	Q4_K_S	1615570208	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q5_0	Q5_0	1933419808	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q5_K_M	Q5_K_M	2072683808	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q5_K_S	Q5_K_S	1933419808	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q6_K	Q6_K	2285061408	1600000
library/dolphin-phi	dolphin-phi:2.7b-v2.6-q8_0	Q8_0	2958034208	1600000
library/glm-4.7-flash	glm-4.7-flash:bf16	F16	59909452960	1600000
library/glm-4.7-flash	glm-4.7-flash:q4_K_M	Q4_K_M	19019269280	1600000
library/glm-4.7-flash	glm-4.7-flash:q8_0	Q8_0	31843415200	1600000
library/hermes3	hermes3:3b	Q4_K_M	2019373888	1600000
library/hermes3	hermes3:3b-llama3.2-q2_K	Q2_K	1363931968	1600000
library/hermes3	hermes3:3b-llama3.2-q3_K_L	Q3_K_L	1815343936	1600000
library/hermes3	hermes3:3b-llama3.2-q3_K_M	Q3_K_M	1687155520	1600000
library/hermes3	hermes3:3b-llama3.2-q3_K_S	Q3_K_S	1542845248	1600000
library/hermes3	hermes3:3b-llama3.2-q4_0	Q4_0	1917186880	1600000
library/hermes3	hermes3:3b-llama3.2-q4_1	Q4_1	2093347648	1600000
library/hermes3	hermes3:3b-llama3.2-q4_K_S	Q4_K_S	1928196928	1600000
library/hermes3	hermes3:3b-llama3.2-q5_0	Q5_0	2269508416	1600000
library/hermes3	hermes3:3b-llama3.2-q5_1	Q5_1	2445669184	1600000
library/hermes3	hermes3:3b-llama3.2-q5_K_M	Q5_K_M	2322150208	1600000
library/hermes3	hermes3:3b-llama3.2-q5_K_S	Q5_K_S	2269508416	1600000
library/hermes3	hermes3:3b-llama3.2-q6_K	Q6_K	2643850048	1600000
library/hermes3	hermes3:3b-llama3.2-q8_0	Q8_0	3421895488	1600000
library/hermes3	hermes3:405b	Q4_0	228856425856	1600000
library/hermes3	hermes3:70b	Q4_0	39969737632	1600000
library/hermes3	hermes3:8b	Q4_0	4661217024	1600000
library/hermes3	hermes3:8b-llama3.1-q2_K	Q2_K	3179136768	1600000
library/hermes3	hermes3:8b-llama3.1-q3_K_L	Q3_K_L	4321961728	1600000
library/hermes3	hermes3:8b-llama3.1-q3_K_M	Q3_K_M	4018923264	1600000
library/hermes3	hermes3:8b-llama3.1-q3_K_S	Q3_K_S	3664504576	1600000
library/hermes3	hermes3:8b-llama3.1-q4_1	Q4_1	5130258176	1600000
library/hermes3	hermes3:8b-llama3.1-q4_K_M	Q4_K_M	4920739584	1600000
library/hermes3	hermes3:8b-llama3.1-q4_K_S	Q4_K_S	4692674304	1600000
library/sqlcoder	sqlcoder:15b	Q4_0	8987608544	1600000
library/sqlcoder	sqlcoder:15b-q2_K	Q2_K	6731531744	1600000
library/sqlcoder	sqlcoder:15b-q3_K_L	Q3_K_L	9082373600	1600000
library/sqlcoder	sqlcoder:15b-q3_K_M	Q3_K_M	8176403936	1600000
library/sqlcoder	sqlcoder:15b-q3_K_S	Q3_K_S	6927058400	1600000
library/sqlcoder	sqlcoder:15b-q4_1	Q4_1	9957279200	1600000
library/sqlcoder	sqlcoder:15b-q4_K_M	Q4_K_M	9962784224	1600000
library/sqlcoder	sqlcoder:15b-q4_K_S	Q4_K_S	9063106016	1600000
library/sqlcoder	sqlcoder:15b-q5_0	Q5_0	10926949856	1600000
library/sqlcoder	sqlcoder:15b-q5_K_S	Q5_K_S	10926949856	1600000
library/sqlcoder	sqlcoder:7b	Q4_0	4108916352	1600000
library/sqlcoder	sqlcoder:7b-q2_K	Q2_K	3083097728	1600000
library/sqlcoder	sqlcoder:7b-q3_K_L	Q3_K_L	3822024320	1600000
library/sqlcoder	sqlcoder:7b-q3_K_M	Q3_K_M	3518985856	1600000
library/sqlcoder	sqlcoder:7b-q3_K_S	Q3_K_S	3164567168	1600000
library/sqlcoder	sqlcoder:7b-q4_1	Q4_1	4553315968	1600000
library/sqlcoder	sqlcoder:7b-q4_K_M	Q4_K_M	4368438912	1600000
library/sqlcoder	sqlcoder:7b-q4_K_S	Q4_K_S	4140373632	1600000
library/sqlcoder	sqlcoder:7b-q5_0	Q5_0	4997715584	1600000
library/sqlcoder	sqlcoder:7b-q5_1	Q5_1	5442115200	1600000
library/sqlcoder	sqlcoder:7b-q5_K_M	Q5_K_M	5131409024	1600000
library/sqlcoder	sqlcoder:7b-q5_K_S	Q5_K_S	4997715584	1600000
library/sqlcoder	sqlcoder:7b-q6_K	Q6_K	5942064768	1600000
library/sqlcoder	sqlcoder:7b-q8_0	Q8_0	7695857280	1600000
library/command-r	command-r:35b	Q4_0	18719489184	1500000
library/command-r	command-r:35b-08-2024-q2_K	Q2_K	12810763424	1500000
library/command-r	command-r:35b-08-2024-q3_K_L	Q3_K_L	17563434144	1500000
library/command-r	command-r:35b-08-2024-q3_K_M	Q3_K_M	16231742624	1500000
library/command-r	command-r:35b-08-2024-q3_K_S	Q3_K_S	14708685984	1500000
library/command-r	command-r:35b-08-2024-q4_1	Q4_1	20606925984	1500000
library/command-r	command-r:35b-08-2024-q4_K_M	Q4_K_M	19800833184	1500000
library/command-r	command-r:35b-08-2024-q4_K_S	Q4_K_S	18849512608	1500000
library/command-r	command-r:35b-08-2024-q5_0	Q5_0	22494362784	1500000
library/command-r	command-r:35b-08-2024-q5_1	Q5_1	24381799584	1500000
library/command-r	command-r:35b-08-2024-q5_K_M	Q5_K_M	23051418784	1500000
library/command-r	command-r:35b-08-2024-q5_K_S	Q5_K_S	22494362784	1500000
library/command-r	command-r:35b-08-2024-q6_K	Q6_K	26505165984	1500000
library/command-r	command-r:35b-v0.1-q2_K	Q2_K	13817386816	1500000
library/command-r	command-r:35b-v0.1-q3_K_L	Q3_K_L	19149395776	1500000
library/command-r	command-r:35b-v0.1-q3_K_M	Q3_K_M	17618474816	1500000
library/command-r	command-r:35b-v0.1-q3_K_S	Q3_K_S	15862110016	1500000
library/command-r	command-r:35b-v0.1-q4_1	Q4_1	22284638016	1500000
library/command-r	command-r:35b-v0.1-q4_K_M	Q4_K_M	21527041856	1500000
library/command-r	command-r:35b-v0.1-q4_K_S	Q4_K_S	20378326848	1500000
library/command-r	command-r:35b-v0.1-q5_1	Q5_1	26395055936	1500000
library/command-r	command-r:35b-v0.1-q5_K_M	Q5_K_M	25008314176	1500000
library/command-r	command-r:35b-v0.1-q5_K_S	Q5_K_S	24339846976	1500000
library/command-r	command-r:v0.1	Q4_0	20229429056	1500000
library/granite-code	granite-code:20b	Q4_0	11552479904	1500000
library/granite-code	granite-code:34b	Q4_0	19238241664	1500000
library/granite-code	granite-code:3b	Q4_0	1997330784	1500000
library/granite-code	granite-code:3b-base	Q4_0	1997329696	1500000
library/granite-code	granite-code:3b-base-q2_K	Q2_K	1338692896	1500000
library/granite-code	granite-code:3b-base-q3_K_L	Q3_K_L	1876088096	1500000
library/granite-code	granite-code:3b-base-q3_K_M	Q3_K_M	1726993696	1500000
library/granite-code	granite-code:3b-base-q3_K_S	Q3_K_S	1551684896	1500000
library/granite-code	granite-code:3b-base-q4_K_M	Q4_K_M	2132497696	1500000
library/granite-code	granite-code:3b-base-q4_K_S	Q4_K_S	2013713696	1500000
library/granite-code	granite-code:3b-instruct-128k-q2_K	Q2_K	1338693984	1500000
library/granite-code	granite-code:3b-instruct-128k-q3_K_L	Q3_K_L	1876089184	1500000
library/granite-code	granite-code:3b-instruct-128k-q3_K_M	Q3_K_M	1726994784	1500000
library/granite-code	granite-code:3b-instruct-128k-q3_K_S	Q3_K_S	1551685984	1500000
library/granite-code	granite-code:3b-instruct-128k-q4_K_M	Q4_K_M	2132498784	1500000
library/granite-code	granite-code:3b-instruct-128k-q4_K_S	Q4_K_S	2013714784	1500000
library/granite-code	granite-code:3b-instruct-q2_K	Q2_K	1338693312	1500000
library/granite-code	granite-code:3b-instruct-q3_K_L	Q3_K_L	1876088512	1500000
library/granite-code	granite-code:3b-instruct-q3_K_M	Q3_K_M	1726994112	1500000
library/granite-code	granite-code:3b-instruct-q3_K_S	Q3_K_S	1551685312	1500000
library/granite-code	granite-code:3b-instruct-q4_0	Q4_0	1997330112	1500000
library/granite-code	granite-code:3b-instruct-q4_K_M	Q4_K_M	2132498112	1500000
library/granite-code	granite-code:3b-instruct-q4_K_S	Q4_K_S	2013714112	1500000
library/granite-code	granite-code:8b	Q4_0	4590894944	1500000
library/granite4	granite4:1b	BF16	3267401472	1500000
library/granite4	granite4:1b-h	Q8_0	1558926560	1500000
library/granite4	granite4:350m	BF16	708439456	1500000
library/granite4	granite4:350m-h	Q8_0	366195616	1500000
library/granite4	granite4:3b	Q4_K_M	2099502528	1500000
library/granite4	granite4:3b-h	Q4_K_M	1942564512	1500000
library/granite4	granite4:small-h	Q4_K_M	19476621984	1500000
library/granite4	granite4:tiny-h	Q4_K_M	4230976352	1500000
library/magistral	magistral:24b	Q4_K_M	14333907488	1500000
library/magistral	magistral:24b-small-2506-fp16	F16	47153517024	1500000
library/magistral	magistral:24b-small-2506-q8_0	Q8_0	25054777888	1500000
library/phi	phi:2.7b	Q4_0	1602461536	1500000
library/phi	phi:2.7b-chat-v2-fp16	F16	5563088672	1500000
library/phi	phi:2.7b-chat-v2-q2_K	Q2_K	1173610336	1500000
library/phi	phi:2.7b-chat-v2-q3_K_L	Q3_K_L	1604714336	1500000
library/phi	phi:2.7b-chat-v2-q3_K_M	Q3_K_M	1480195936	1500000
library/phi	phi:2.7b-chat-v2-q3_K_S	Q3_K_S	1250819936	1500000
library/phi	phi:2.7b-chat-v2-q4_1	Q4_1	1767939936	1500000
library/phi	phi:2.7b-chat-v2-q4_K_M	Q4_K_M	1789239136	1500000
library/phi	phi:2.7b-chat-v2-q4_K_S	Q4_K_S	1615568736	1500000
library/phi	phi:2.7b-chat-v2-q5_0	Q5_0	1933418336	1500000
library/phi	phi:2.7b-chat-v2-q5_1	Q5_1	2098896736	1500000
library/phi	phi:2.7b-chat-v2-q5_K_M	Q5_K_M	2072682336	1500000
library/phi	phi:2.7b-chat-v2-q5_K_S	Q5_K_S	1933418336	1500000
library/phi	phi:2.7b-chat-v2-q6_K	Q6_K	2285059936	1500000
library/phi	phi:2.7b-chat-v2-q8_0	Q8_0	2958032736	1500000
library/ministral-3	ministral-3:14b	Q4_K_M	9082522240	1400000
library/ministral-3	ministral-3:14b-instruct-2512-fp16	F16	27899415136	1400000
library/ministral-3	ministral-3:14b-instruct-2512-q8_0	Q8_0	15214267008	1400000
library/ministral-3	ministral-3:3b	Q4_K_M	2953825504	1400000
library/ministral-3	ministral-3:3b-instruct-2512-fp16	F16	7707020480	1400000
library/ministral-3	ministral-3:3b-instruct-2512-q8_0	Q8_0	4468886752	1400000
library/ministral-3	ministral-3:8b	Q4_K_M	6022221312	1400000
library/ministral-3	ministral-3:8b-instruct-2512-fp16	F16	17845136832	1400000
library/ministral-3	ministral-3:8b-instruct-2512-q8_0	Q8_0	9862852096	1400000
library/phi4-mini	phi4-mini:3.8b	Q4_K_M	2491874624	1400000
library/phi4-mini	phi4-mini:3.8b-fp16	F16	7680694592	1400000
library/phi4-mini	phi4-mini:3.8b-q8_0	Q8_0	4084611392	1400000
library/qwen3.8	qwen3.8:27b	Q4_K_M	16810714464	1400000
library/qwen3.8	qwen3.8:27b-bf16	BF16	54657733984	1400000
library/qwen3.8	qwen3.8:27b-q8_0	Q8_0	29047084384	1400000
library/yi	yi:34b	Q4_0	19466529344	1400000
library/yi	yi:6b	Q4_0	3479326560	1400000
library/yi	yi:6b-200k-q2_K	Q2_K	2621230176	1400000
library/yi	yi:6b-200k-q3_K_L	Q3_K_L	3236891744	1400000
library/yi	yi:6b-200k-q3_K_M	Q3_K_M	2992835680	1400000
library/yi	yi:6b-200k-q3_K_S	Q3_K_S	2709195872	1400000
library/yi	yi:6b-chat-q2_K	Q2_K	2621230656	1400000
library/yi	yi:6b-chat-q3_K_L	Q3_K_L	3236892224	1400000
library/yi	yi:6b-chat-q3_K_M	Q3_K_M	2992836160	1400000
library/yi	yi:6b-chat-q3_K_S	Q3_K_S	2709196352	1400000
library/yi	yi:6b-chat-v1.5-q2_K	Q2_K	2337066848	1400000
library/yi	yi:6b-chat-v1.5-q3_K_L	Q3_K_L	3236892512	1400000
library/yi	yi:6b-chat-v1.5-q3_K_M	Q3_K_M	2992836448	1400000
library/yi	yi:6b-chat-v1.5-q3_K_S	Q3_K_S	2709196640	1400000
library/yi	yi:6b-q2_K	Q2_K	2621230176	1400000
library/yi	yi:6b-q3_K_L	Q3_K_L	3236891744	1400000
library/yi	yi:6b-q3_K_M	Q3_K_M	2992835680	1400000
library/yi	yi:6b-q3_K_S	Q3_K_S	2709195872	1400000
library/yi	yi:6b-v1.5-q2_K	Q2_K	2337066400	1400000
library/yi	yi:6b-v1.5-q3_K_L	Q3_K_L	3236892064	1400000
library/yi	yi:6b-v1.5-q3_K_M	Q3_K_M	2992836000	1400000
library/yi	yi:6b-v1.5-q3_K_S	Q3_K_S	2709196192	1400000
library/yi	yi:9b	Q4_0	5036994816	1400000
library/yi	yi:9b-v1.5-q2_K	Q2_K	3354324800	1400000
library/codestral	codestral:22b	Q4_0	12569157728	1300000
library/codestral	codestral:22b-v0.1-q2_K	Q2_K	8272093280	1300000
library/codestral	codestral:22b-v0.1-q3_K_L	Q3_K_L	11730428000	1300000
library/codestral	codestral:22b-v0.1-q3_K_M	Q3_K_M	10756825184	1300000
library/codestral	codestral:22b-v0.1-q3_K_S	Q3_K_S	9641271392	1300000
library/codestral	codestral:22b-v0.1-q4_1	Q4_1	13946986592	1300000
library/codestral	codestral:22b-v0.1-q4_K_M	Q4_K_M	13341237344	1300000
library/codestral	codestral:22b-v0.1-q4_K_S	Q4_K_S	12660383840	1300000
library/codestral	codestral:22b-v0.1-q5_0	Q5_0	15324815456	1300000
library/codestral	codestral:22b-v0.1-q5_1	Q5_1	16702644320	1300000
library/codestral	codestral:22b-v0.1-q5_K_M	Q5_K_M	15722553440	1300000
library/codestral	codestral:22b-v0.1-q5_K_S	Q5_K_S	15324815456	1300000
library/codestral	codestral:22b-v0.1-q6_K	Q6_K	18252701792	1300000
library/codestral	codestral:22b-v0.1-q8_0	Q8_0	23640547424	1300000
library/deepscaler	deepscaler:1.5b	F16	3560417376	1300000
library/deepscaler	deepscaler:1.5b-preview-q4_K_M	Q4_K_M	1117321824	1300000
library/deepscaler	deepscaler:1.5b-preview-q8_0	Q8_0	1894533216	1300000
library/lfm2.5-thinking	lfm2.5-thinking:1.2b	Q4_K_M	731152832	1300000
library/lfm2.5-thinking	lfm2.5-thinking:1.2b-bf16	BF16	2343584160	1300000
library/lfm2.5-thinking	lfm2.5-thinking:1.2b-q8_0	Q8_0	1246511552	1300000
library/mistral-large	mistral-large:123b	Q4_K_M	73219622912	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q2_K	Q2_K	45196297696	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q3_K_L	Q3_K_L	64554321376	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q3_K_M	Q3_K_M	59102774752	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q3_K_S	Q3_K_S	52849853920	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q4_0	Q4_0	69080237536	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q4_1	Q4_1	76718065120	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q4_K_M	Q4_K_M	73219622368	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q4_K_S	Q4_K_S	69570971104	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q5_0	Q5_0	84355892704	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q5_1	Q5_1	91993720288	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q5_K_M	Q5_K_M	86488303072	1300000
library/mistral-large	mistral-large:123b-instruct-2407-q5_K_S	Q5_K_S	84355892704	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q2_K	Q2_K	45196298240	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q3_K_L	Q3_K_L	64554321920	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q3_K_M	Q3_K_M	59102775296	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q3_K_S	Q3_K_S	52849854464	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q4_0	Q4_0	69080238080	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q4_1	Q4_1	76718065664	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q4_K_S	Q4_K_S	69570971648	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q5_0	Q5_0	84355893248	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q5_1	Q5_1	91993720832	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q5_K_M	Q5_K_M	86488303616	1300000
library/mistral-large	mistral-large:123b-instruct-2411-q5_K_S	Q5_K_S	84355893248	1300000
library/openchat	openchat:7b	Q4_0	4109864384	1300000
library/openchat	openchat:7b-v3.5	Q4_0	4109864384	1300000
library/openchat	openchat:7b-v3.5-0106-q2_K	Q2_K	3084043840	1300000
library/openchat	openchat:7b-v3.5-0106-q3_K_L	Q3_K_L	3822971264	1300000
library/openchat	openchat:7b-v3.5-0106-q3_K_M	Q3_K_M	3519932800	1300000
library/openchat	openchat:7b-v3.5-0106-q3_K_S	Q3_K_S	3165514112	1300000
library/openchat	openchat:7b-v3.5-0106-q4_1	Q4_1	4554264512	1300000
library/openchat	openchat:7b-v3.5-0106-q4_K_M	Q4_K_M	4369386944	1300000
library/openchat	openchat:7b-v3.5-0106-q4_K_S	Q4_K_S	4141321664	1300000
library/openchat	openchat:7b-v3.5-1210	Q4_0	4109864384	1300000
library/openchat	openchat:7b-v3.5-1210-q2_K	Q2_K	3084043840	1300000
library/openchat	openchat:7b-v3.5-1210-q3_K_L	Q3_K_L	3822971264	1300000
library/openchat	openchat:7b-v3.5-1210-q3_K_M	Q3_K_M	3519932800	1300000
library/openchat	openchat:7b-v3.5-1210-q3_K_S	Q3_K_S	3165514112	1300000
library/openchat	openchat:7b-v3.5-1210-q4_1	Q4_1	4554264512	1300000
library/openchat	openchat:7b-v3.5-1210-q4_K_M	Q4_K_M	4369386944	1300000
library/openchat	openchat:7b-v3.5-1210-q4_K_S	Q4_K_S	4141321664	1300000
library/openchat	openchat:7b-v3.5-q2_K	Q2_K	3084043840	1300000
library/openchat	openchat:7b-v3.5-q3_K_L	Q3_K_L	3822971264	1300000
library/openchat	openchat:7b-v3.5-q3_K_M	Q3_K_M	3519932800	1300000
library/openchat	openchat:7b-v3.5-q3_K_S	Q3_K_S	3165514112	1300000
library/openchat	openchat:7b-v3.5-q4_1	Q4_1	4554264512	1300000
library/openchat	openchat:7b-v3.5-q4_K_M	Q4_K_M	4369386944	1300000
library/openchat	openchat:7b-v3.5-q4_K_S	Q4_K_S	4141321664	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b	Q4_0	7365834624	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b-q2_K	Q2_K	5429348224	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b-q3_K_L	Q3_K_L	6929559424	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b-q3_K_M	Q3_K_M	6337769344	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b-q3_K_S	Q3_K_S	5658980224	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b-q4_1	Q4_1	8169060224	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b-q4_K_M	Q4_K_M	7865956224	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b-q4_K_S	Q4_K_S	7414331264	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:13b-q5_0	Q5_0	8972285824	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:30b	Q4_0	18355967392	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b	Q4_0	3825807040	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q2_K	Q2_K	2825940672	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q3_K_L	Q3_K_L	3597110976	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q3_K_M	Q3_K_M	3298004672	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q3_K_S	Q3_K_S	2948304576	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q4_1	Q4_1	4238749376	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q4_K_M	Q4_K_M	4081004224	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q4_K_S	Q4_K_S	3856740032	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q5_0	Q5_0	4651691712	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q5_1	Q5_1	5064634048	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q5_K_M	Q5_K_M	4783156928	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q5_K_S	Q5_K_S	4651691712	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q6_K	Q6_K	5529194176	1300000
library/wizard-vicuna-uncensored	wizard-vicuna-uncensored:7b-q8_0	Q8_0	7161089728	1300000
library/zephyr	zephyr:141b	Q4_0	79509213824	1300000
library/zephyr	zephyr:7b	Q4_0	4109853184	1300000
library/zephyr	zephyr:7b-alpha	Q4_0	4109853184	1300000
library/zephyr	zephyr:7b-alpha-q2_K	Q2_K	3084034560	1300000
library/zephyr	zephyr:7b-alpha-q3_K_L	Q3_K_L	3822961152	1300000
library/zephyr	zephyr:7b-alpha-q3_K_M	Q3_K_M	3519922688	1300000
library/zephyr	zephyr:7b-alpha-q3_K_S	Q3_K_S	3165504000	1300000
library/zephyr	zephyr:7b-alpha-q4_1	Q4_1	4554252800	1300000
library/zephyr	zephyr:7b-alpha-q4_K_M	Q4_K_M	4369375744	1300000
library/zephyr	zephyr:7b-alpha-q4_K_S	Q4_K_S	4141310464	1300000
library/zephyr	zephyr:7b-alpha-q5_0	Q5_0	4998652416	1300000
library/zephyr	zephyr:7b-alpha-q5_1	Q5_1	5443052032	1300000
library/zephyr	zephyr:7b-alpha-q5_K_M	Q5_K_M	5132345856	1300000
library/zephyr	zephyr:7b-alpha-q5_K_S	Q5_K_S	4998652416	1300000
library/zephyr	zephyr:7b-beta-q2_K	Q2_K	3084034560	1300000
library/zephyr	zephyr:7b-beta-q3_K_L	Q3_K_L	3822961152	1300000
library/zephyr	zephyr:7b-beta-q3_K_M	Q3_K_M	3519922688	1300000
library/zephyr	zephyr:7b-beta-q3_K_S	Q3_K_S	3165504000	1300000
library/zephyr	zephyr:7b-beta-q4_1	Q4_1	4554252800	1300000
library/zephyr	zephyr:7b-beta-q4_K_M	Q4_K_M	4369375744	1300000
library/zephyr	zephyr:7b-beta-q4_K_S	Q4_K_S	4141310464	1300000
library/zephyr	zephyr:7b-beta-q5_0	Q5_0	4998652416	1300000
library/zephyr	zephyr:7b-beta-q5_K_M	Q5_K_M	5132345856	1300000
library/zephyr	zephyr:7b-beta-q5_K_S	Q5_K_S	4998652416	1300000
library/deepseek-llm	deepseek-llm:67b	Q4_0	38152644544	1200000
library/deepseek-llm	deepseek-llm:7b	Q4_0	4000472864	1200000
library/deepseek-llm	deepseek-llm:7b-base	Q4_0	4000472352	1200000
library/deepseek-llm	deepseek-llm:7b-base-q2_K	Q2_K	2993593632	1200000
library/deepseek-llm	deepseek-llm:7b-base-q3_K_L	Q3_K_L	3746684192	1200000
library/deepseek-llm	deepseek-llm:7b-base-q3_K_M	Q3_K_M	3467238688	1200000
library/deepseek-llm	deepseek-llm:7b-base-q3_K_S	Q3_K_S	3138428192	1200000
library/deepseek-llm	deepseek-llm:7b-base-q4_1	Q4_1	4406140192	1200000
library/deepseek-llm	deepseek-llm:7b-base-q4_K_M	Q4_K_M	4223769888	1200000
library/deepseek-llm	deepseek-llm:7b-base-q4_K_S	Q4_K_S	4031405344	1200000
library/deepseek-llm	deepseek-llm:7b-base-q5_0	Q5_0	4811808032	1200000
library/deepseek-llm	deepseek-llm:7b-base-q5_1	Q5_1	5217475872	1200000
library/deepseek-llm	deepseek-llm:7b-base-q5_K_M	Q5_K_M	4926840096	1200000
library/deepseek-llm	deepseek-llm:7b-base-q5_K_S	Q5_K_S	4811808032	1200000
library/deepseek-llm	deepseek-llm:7b-chat-q2_K	Q2_K	2993594144	1200000
library/deepseek-llm	deepseek-llm:7b-chat-q3_K_L	Q3_K_L	3746684704	1200000
library/deepseek-llm	deepseek-llm:7b-chat-q3_K_M	Q3_K_M	3467239200	1200000
library/deepseek-llm	deepseek-llm:7b-chat-q3_K_S	Q3_K_S	3138428704	1200000
library/deepseek-llm	deepseek-llm:7b-chat-q4_1	Q4_1	4406140704	1200000
library/deepseek-llm	deepseek-llm:7b-chat-q4_K_M	Q4_K_M	4223770400	1200000
library/deepseek-llm	deepseek-llm:7b-chat-q4_K_S	Q4_K_S	4031405856	1200000
library/deepseek-llm	deepseek-llm:7b-chat-q5_0	Q5_0	4811808544	1200000
